session_key,lap_number,timestamp,driver,team,position,interval_gap,strategy_mode,recommended_mode,race_strategy,strategic_reason,tyre_compound,stint_number,stint_lap_count,tyre_wear_pct,tyre_temp_C,tyre_cliff_reached,expected_tyre_life,pit_stop_flag,pit_stop_count,undercut_window,overcut_window,lap_time,delta_lap_time,average_pace_window,momentum_indicator,engine_power_pct,throttle_pct,energy_management_pct,drs_status,speed_kph,fuel_load_kg,air_temperature_C,track_temperature_C,rainfall_mm,humidity_pct,wind_speed_mps,weather_condition,flag_status,incident_category,incident_message,race_pace_score,win_probability,power_anomaly_score,racecraft_anomaly_score,push_signal,degradation_warning,tire_management_skill
RACE_2025_COTA_35,35,2025-10-18T14:52:44.756000,PIA,McLaren,10,28.263,Neutral,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,18,100.0,88.4,True,0.0,True,2,False,False,118.206,0.361,123.468,-0.6617,79.83,77.83,100.0,Inactive,134.2,47.11,31.8,44.9,0.0,60.7,7.3,Cloudy,Green,None,,4.15,0.0122,1.517,0.049,CONSERVE,True,0.86
RACE_2025_COTA_36,36,2025-10-18T14:54:17.012000,PIA,McLaren,10,29.006,Neutral,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,19,100.0,87.0,True,0.0,True,2,False,False,117.451,-0.755,118.19,-5.2773,78.06,74.19,100.0,Inactive,133.4,45.4,32.1,49.9,0.0,63.8,5.6,Cloudy,Green,None,,5.81,0.0122,1.694,0.68,CONSERVE,True,0.86
RACE_2025_COTA_37,37,2025-10-18T14:55:50.175000,PIA,McLaren,10,28.316,Neutral,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,20,100.0,84.6,True,0.0,True,2,False,False,118.607,1.156,118.29,0.0997,78.29,78.08,100.0,Inactive,135.8,43.74,28.8,46.0,0.0,70.9,4.8,Cloudy,Green,None,,3.26,0.0122,1.671,1.059,CONSERVE,True,0.86
RACE_2025_COTA_38,38,2025-10-18T14:57:24.326000,PIA,McLaren,10,26.609,Neutral,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,21,100.0,86.8,True,0.0,True,2,False,False,119.026,0.419,118.227,-0.0629,75.57,71.88,100.0,Inactive,130.3,41.94,31.0,44.6,0.0,71.6,8.2,Cloudy,Green,None,,2.34,0.0122,1.943,0.509,CONSERVE,True,0.86
RACE_2025_COTA_39,39,2025-10-18T14:58:55.907000,PIA,McLaren,10,27.509,Neutral,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,22,100.0,82.0,True,0.0,True,2,False,False,118.05,-0.976,118.268,0.0409,77.94,78.8,100.0,Inactive,128.8,40.13,29.5,46.7,0.0,60.2,7.8,Cloudy,Green,None,,4.49,0.0122,1.706,1.0,CONSERVE,True,0.86
RACE_2025_COTA_40,40,2025-10-18T15:00:28.818000,PIA,McLaren,10,27.055,Neutral,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,23,100.0,84.0,True,0.0,True,2,False,False,118.702,0.653,118.367,0.0992,78.54,80.0,100.0,Inactive,123.4,38.47,28.3,41.7,0.0,71.0,5.7,Cloudy,Green,None,,3.05,0.0122,1.646,0.686,CONSERVE,True,0.86
RACE_2025_COTA_41,41,2025-10-18T15:02:01.634000,PIA,McLaren,10,29.482,Defensive,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,24,100.0,79.9,True,0.0,True,2,False,False,118.733,0.031,118.624,0.2565,74.76,71.34,100.0,Inactive,123.4,36.75,33.0,48.1,0.0,71.6,5.1,Cloudy,Green,None,,2.99,0.0122,2.024,0.046,CONSERVE,True,0.86
RACE_2025_COTA_42,42,2025-10-18T15:03:35.721000,PIA,McLaren,10,29.6,Defensive,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,25,100.0,82.1,True,0.0,True,2,False,False,119.013,0.279,118.705,0.0811,72.51,72.44,100.0,Inactive,118.0,35.01,28.5,45.7,0.0,70.1,5.6,Cloudy,Green,None,,2.37,0.0122,2.249,0.44,CONSERVE,True,0.86
RACE_2025_COTA_43,43,2025-10-18T15:05:07.875000,PIA,McLaren,10,28.038,Defensive,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,26,100.0,84.6,True,0.0,True,2,False,False,118.66,-0.353,118.632,-0.0732,74.57,76.38,100.0,Inactive,123.5,33.39,28.8,45.8,0.0,69.1,5.2,Cloudy,Green,None,,3.15,0.0122,2.043,0.736,CONSERVE,True,0.86
RACE_2025_COTA_44,44,2025-10-18T15:06:39.683000,PIA,McLaren,10,27.295,Defensive,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,27,100.0,83.2,True,0.0,True,2,False,False,119.133,0.473,118.848,0.2166,74.13,76.27,100.0,Inactive,115.7,31.67,32.7,48.6,0.0,63.9,5.5,Cloudy,Green,None,,2.11,0.0122,2.087,1.089,CONSERVE,True,0.86
RACE_2025_COTA_45,45,2025-10-18T15:08:13.458000,PIA,McLaren,10,27.761,Defensive,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,28,100.0,83.9,True,0.0,True,2,False,False,118.314,-0.819,118.771,-0.0776,72.3,70.14,100.0,Inactive,124.2,30.1,31.4,49.1,0.0,65.2,5.6,Cloudy,Green,None,,3.91,0.0122,2.27,1.298,CONSERVE,True,0.86
RACE_2025_COTA_46,46,2025-10-18T15:09:47.658000,PIA,McLaren,10,27.125,Defensive,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,29,100.0,82.0,True,0.0,True,2,False,False,119.822,1.507,118.988,0.2177,74.7,78.34,100.0,Inactive,115.5,28.59,28.8,42.7,0.0,55.8,6.8,Cloudy,Green,None,,0.59,0.0122,2.03,1.607,CONSERVE,True,0.86
RACE_2025_COTA_47,47,2025-10-18T15:11:20.988000,PIA,McLaren,10,27.765,Defensive,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,30,100.0,83.3,True,0.0,True,2,False,False,118.119,-1.702,118.81,-0.1787,74.26,67.42,100.0,Inactive,130.6,26.88,29.6,44.8,0.0,60.8,8.1,Cloudy,Green,None,,4.34,0.0122,2.074,1.335,CONSERVE,True,0.86
RACE_2025_COTA_48,48,2025-10-18T15:12:54.035000,PIA,McLaren,10,29.148,Defensive,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,31,100.0,82.0,True,0.0,True,2,False,False,117.81,-0.309,118.64,-0.1699,72.91,72.23,100.0,Inactive,124.4,25.3,31.4,47.1,0.0,55.2,7.4,Cloudy,Green,None,,5.02,0.0122,2.209,0.25,CONSERVE,True,0.86
RACE_2025_COTA_49,49,2025-10-18T15:14:27.817000,PIA,McLaren,10,28.77,Defensive,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,32,100.0,83.1,True,0.0,True,2,False,False,117.939,0.128,118.401,-0.2389,74.7,76.28,100.0,Inactive,116.8,23.65,31.1,45.6,0.0,72.7,4.2,Cloudy,Green,None,,4.74,0.0122,2.03,0.121,CONSERVE,True,0.86
RACE_2025_COTA_50,50,2025-10-18T15:15:59.653000,PIA,McLaren,10,26.655,Defensive,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,33,100.0,83.7,True,0.0,True,2,False,False,117.918,-0.021,118.322,-0.0793,75.72,68.67,100.0,Inactive,126.6,22.12,26.5,42.7,0.0,57.5,4.7,Cloudy,Green,None,,4.78,0.0122,1.928,0.03,CONSERVE,True,0.86
RACE_2025_COTA_51,51,2025-10-18T15:17:30.915000,PIA,McLaren,10,29.102,Defensive,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,34,100.0,84.3,True,0.0,True,2,False,False,117.483,-0.435,117.854,-0.4677,73.97,72.07,100.0,Inactive,116.2,20.62,30.4,45.3,0.0,61.4,6.1,Cloudy,Green,None,,5.74,0.0122,2.103,1.165,CONSERVE,True,0.86
RACE_2025_COTA_52,52,2025-10-18T15:19:03.515000,PIA,McLaren,10,28.66,Defensive,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,35,100.0,89.3,True,0.0,True,2,False,False,119.325,1.842,118.095,0.2411,73.65,69.87,100.0,Inactive,134.6,18.93,28.1,44.6,0.0,70.7,3.3,Cloudy,Green,None,,1.69,0.0122,2.135,2.435,CONSERVE,True,0.86
RACE_2025_COTA_53,53,2025-10-18T15:20:38.753000,PIA,McLaren,10,29.254,Defensive,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,36,100.0,91.2,True,0.0,True,2,False,False,118.268,-1.057,118.187,0.0915,72.66,66.97,100.0,Inactive,134.8,17.29,28.5,43.8,0.0,66.5,4.9,Cloudy,Green,None,,4.01,0.0122,2.234,1.069,CONSERVE,True,0.86
RACE_2025_COTA_54,54,2025-10-18T15:22:09.858000,PIA,McLaren,10,28.564,Defensive,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,37,100.0,86.0,True,0.0,True,2,False,False,117.825,-0.443,118.164,-0.0228,73.36,69.41,100.0,Inactive,129.7,15.66,28.0,41.6,0.0,69.5,5.8,Cloudy,Green,None,,4.99,0.0122,2.164,0.405,CONSERVE,True,0.86
RACE_2025_COTA_55,55,2025-10-18T15:23:42.365000,PIA,McLaren,10,26.812,Defensive,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,38,100.0,79.8,True,0.0,True,2,False,False,119.141,1.316,118.408,0.2446,73.75,75.82,100.0,Inactive,127.7,14.09,29.8,45.9,0.0,66.5,1.7,Cloudy,Green,None,,2.09,0.0122,2.125,1.001,CONSERVE,True,0.86
RACE_2025_COTA_56,56,2025-10-18T15:25:16.146000,PIA,McLaren,10,28.833,Defensive,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,39,100.0,89.5,True,0.0,True,2,False,False,117.994,-1.147,118.51,0.1022,74.5,71.72,100.0,Inactive,132.9,12.46,26.9,39.1,0.0,56.5,1.7,Cloudy,Green,None,,4.61,0.0122,2.05,1.005,CONSERVE,True,0.86
RACE_2025_COTA_57,57,2025-10-18T15:26:51.234000,PIA,McLaren,10,27.561,Defensive,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,40,100.0,88.6,True,0.0,True,2,False,False,118.756,0.762,118.397,-0.1138,73.33,67.64,100.0,Inactive,131.6,10.91,27.8,42.6,0.0,56.7,4.7,Cloudy,Green,None,,2.94,0.0122,2.167,0.714,CONSERVE,True,0.86
RACE_2025_COTA_58,58,2025-10-18T15:28:21.454000,PIA,McLaren,10,28.504,Defensive,Defensive,Conservative-One,Emergency stop - tire degradation,Intermediate,2,41,100.0,88.9,True,0.0,True,2,False,False,117.06,-1.696,118.155,-0.2415,72.75,74.09,100.0,Inactive,122.2,9.21,26.9,40.2,0.0,60.3,7.9,Cloudy,Green,None,,6.67,0.0122,2.225,1.229,CONSERVE,True,0.86
RACE_2025_COTA_1,1,2025-10-18T14:00:02.417000,ALO,Aston Martin,9,20.762,Neutral,Neutral,Two-Stop,,Soft,0,1,1.45,65.0,False,18.8,False,0,False,False,91.058,-0.614,91.365,0.0,100.0,98.11,100.0,Inactive,233.9,106.54,26.6,44.4,0.0,55.6,4.9,Cloudy,Green,None,,98.37,0.1565,0.5,0.0,PUSH,False,0.94
RACE_2025_COTA_2,2,2025-10-18T14:01:36.185000,ALO,Aston Martin,9,19.05,Neutral,Neutral,Two-Stop,,Soft,0,2,3.32,91.4,False,17.6,False,0,False,False,90.018,-1.041,90.916,0.0,100.0,94.43,100.0,Inactive,242.3,104.73,28.1,42.1,0.0,64.5,8.2,Cloudy,Green,None,,100.0,0.154,0.5,0.0,PUSH,False,0.94
RACE_2025_COTA_3,3,2025-10-18T14:03:08.351000,ALO,Aston Martin,9,19.467,Neutral,Neutral,Two-Stop,,Soft,0,3,6.31,93.6,False,16.2,False,0,False,False,88.919,-1.099,90.417,0.0,100.0,100.0,100.0,Inactive,248.7,102.9,32.9,49.7,0.0,60.7,3.1,Cloudy,Green,None,,101.37,0.1501,0.5,0.0,PUSH,False,0.94
RACE_2025_COTA_4,4,2025-10-18T14:04:40.465000,ALO,Aston Martin,9,20.565,Neutral,Neutral,Two-Stop,,Soft,0,4,9.74,95.3,False,14.8,False,0,False,False,89.368,0.449,90.207,0.0,98.98,99.51,100.0,Inactive,228.4,101.16,29.6,44.2,0.0,57.7,3.3,Cloudy,Green,None,,99.18,0.1455,0.398,0.473,MAINTAIN,False,0.94
RACE_2025_COTA_5,5,2025-10-18T14:06:12.669000,ALO,Aston Martin,9,19.435,Neutral,Neutral,Two-Stop,,Soft,0,5,14.14,90.9,False,13.2,False,0,False,False,88.776,-0.592,89.628,-0.5793,100.0,100.0,100.0,Inactive,220.5,99.46,31.2,44.9,0.0,69.6,6.8,Cloudy,Green,None,,98.94,0.1397,0.5,0.626,PUSH,False,0.94
RACE_2025_COTA_6,6,2025-10-18T14:07:45.579000,ALO,Aston Martin,9,21.032,Neutral,Neutral,Two-Stop,,Soft,0,6,19.86,88.8,False,11.5,False,0,False,False,89.666,0.889,89.349,-0.2785,98.86,97.75,100.0,Inactive,230.5,97.6,31.4,47.7,0.0,72.8,5.7,Cloudy,Green,None,,94.98,0.1322,0.386,0.98,MAINTAIN,False,0.94
RACE_2025_COTA_7,7,2025-10-18T14:09:19.018000,ALO,Aston Martin,9,20.48,Neutral,Neutral,Two-Stop,,Soft,0,7,26.49,91.8,False,9.7,False,0,False,False,90.639,0.974,89.474,0.1243,95.71,98.13,100.0,Inactive,221.0,95.87,31.8,46.3,0.0,67.6,8.4,Cloudy,Green,None,,90.52,0.1234,0.071,1.111,MAINTAIN,False,0.94
RACE_2025_COTA_8,8,2025-10-18T14:10:54.991000,ALO,Aston Martin,9,19.326,Neutral,Neutral,Two-Stop,,Soft,0,8,34.05,89.9,False,7.7,False,0,False,False,90.474,-0.165,89.785,0.3111,94.45,95.19,100.0,Inactive,207.7,94.06,30.3,45.2,0.0,55.8,2.1,Cloudy,Green,None,,88.24,0.1135,0.055,0.205,MAINTAIN,False,0.94
RACE_2025_COTA_9,9,2025-10-18T14:12:26.233000,ALO,Aston Martin,9,20.729,Neutral,Neutral,Two-Stop,,Soft,0,9,43.33,91.4,False,5.6,False,0,False,False,90.386,-0.089,89.988,0.2035,92.92,91.69,100.0,Inactive,202.5,92.18,30.7,47.8,0.0,67.3,3.6,Cloudy,Green,None,,85.19,0.1012,0.208,0.131,MAINTAIN,False,0.94
RACE_2025_COTA_10,10,2025-10-18T14:13:57.274000,ALO,Aston Martin,9,23.126,Neutral,Neutral,Two-Stop,,Soft,0,10,52.87,89.8,False,3.4,False,0,False,False,91.851,1.465,90.603,0.615,89.8,89.67,100.0,Inactive,200.0,90.39,26.5,43.6,0.0,71.0,6.5,Cloudy,Green,None,,78.62,0.0886,0.52,1.78,MAINTAIN,False,0.94
RACE_2025_COTA_11,11,2025-10-18T14:15:33.850000,ALO,Aston Martin,9,22.877,Neutral,Neutral,Two-Stop,,Soft,0,11,64.18,91.0,False,1.0,False,0,False,False,91.927,0.076,91.055,0.4522,88.03,97.4,100.0,Inactive,181.2,88.7,28.7,45.8,0.0,66.8,7.5,Cloudy,Green,None,,74.5,0.0737,0.697,0.126,MAINTAIN,False,0.94
RACE_2025_COTA_12,12,2025-10-18T14:17:05.034000,ALO,Aston Martin,9,22.243,Neutral,Defensive,Two-Stop,,Soft,0,12,75.42,93.9,False,0.0,False,0,False,False,92.219,0.293,91.371,0.3161,84.42,86.32,100.0,Inactive,178.7,87.01,26.6,41.4,0.0,56.1,6.8,Cloudy,Green,None,,69.92,0.0588,1.058,0.464,CONSERVE,False,0.94
RACE_2025_COTA_13,13,2025-10-18T14:18:37.918000,ALO,Aston Martin,10,22.223,Neutral,Neutral,Two-Stop,Emergency stop - tire degradation,Medium,1,0,0.0,50.0,False,0.0,True,1,False,False,120.904,28.685,97.457,6.0859,100.0,95.91,100.0,Inactive,226.3,85.23,27.4,37.4,0.89,81.5,3.4,Light Rain,Green,None,,29.22,0.0745,0.5,3.687,MAINTAIN,False,0.94
RACE_2025_COTA_14,14,2025-10-18T14:20:12.038000,ALO,Aston Martin,10,22.546,Neutral,Neutral,Two-Stop,,Medium,1,1,1.26,65.0,False,30.8,False,1,False,False,99.482,-21.422,99.277,1.8194,100.0,97.7,100.0,Inactive,192.9,83.56,28.6,39.2,1.47,83.5,3.3,Light Rain,Green,None,,73.29,0.0707,0.5,1.678,PUSH,False,0.94
RACE_2025_COTA_15,15,2025-10-18T14:21:42.026000,ALO,Aston Martin,10,23.622,Neutral,Neutral,Two-Stop,,Medium,1,2,2.95,80.0,False,29.6,False,1,False,False,95.959,-3.524,100.098,0.8216,100.0,94.05,100.0,Inactive,210.0,81.7,27.4,39.8,1.03,80.3,5.3,Light Rain,Green,None,,82.45,0.072,0.5,0.259,PUSH,False,0.94
RACE_2025_COTA_16,16,2025-10-18T14:23:15.971000,ALO,Aston Martin,10,22.266,Neutral,Neutral,Two-Stop,,Medium,1,3,5.01,85.9,False,28.4,False,1,False,False,97.174,1.215,101.148,1.0494,100.0,100.0,100.0,Inactive,209.8,79.83,23.6,34.6,1.56,79.5,8.2,Light Rain,Green,None,,76.66,0.068,0.5,0.088,MAINTAIN,False,0.94
RACE_2025_COTA_17,17,2025-10-18T14:24:48.259000,ALO,Aston Martin,10,23.105,Neutral,Neutral,Two-Stop,,Medium,1,4,7.81,89.8,False,27.0,False,1,False,False,96.57,-0.603,102.018,0.8702,100.0,99.56,100.0,Inactive,216.9,78.13,25.4,36.7,1.45,79.2,4.2,Light Rain,Green,None,,77.49,0.0669,0.5,0.088,PUSH,False,0.94
RACE_2025_COTA_18,18,2025-10-18T14:26:23.250000,ALO,Aston Martin,10,23.686,Neutral,Neutral,Two-Stop,Weather change - wet tires,Intermediate,2,0,0.0,50.0,False,25.6,True,2,False,False,126.787,30.217,103.194,1.1767,100.0,100.0,100.0,Inactive,178.5,76.27,26.1,34.4,1.97,74.8,5.0,Light Rain,Green,None,,11.41,0.0688,0.5,3.343,MAINTAIN,False,0.94
RACE_2025_COTA_19,19,2025-10-18T14:27:57.575000,ALO,Aston Martin,10,21.633,Neutral,Neutral,Two-Stop,,Intermediate,2,1,1.12,65.0,False,26.9,False,2,False,False,100.763,-26.024,103.451,0.2561,100.0,100.0,100.0,Inactive,187.0,74.45,28.3,36.3,1.67,81.5,4.4,Light Rain,Green,None,,69.61,0.0697,0.5,1.775,PUSH,False,0.94
RACE_2025_COTA_20,20,2025-10-18T14:29:30.217000,ALO,Aston Martin,10,21.366,Neutral,Neutral,Two-Stop,,Intermediate,2,2,2.41,80.0,False,25.7,False,2,False,False,96.154,-4.609,103.49,0.0391,100.0,100.0,100.0,Inactive,187.0,72.61,23.6,33.4,1.03,68.3,3.4,Light Rain,Green,None,,82.19,0.0723,0.5,0.297,PUSH,False,0.94
RACE_2025_COTA_21,21,2025-10-18T14:31:00.909000,ALO,Aston Martin,10,22.276,Neutral,Neutral,Two-Stop,,Intermediate,2,3,4.28,75.8,False,24.5,False,2,False,False,95.308,-0.847,103.117,-0.3731,100.0,95.72,100.0,Inactive,194.0,70.94,24.0,35.8,1.0,72.1,7.5,Light Rain,Green,None,,83.53,0.0713,0.5,0.054,PUSH,False,0.94
RACE_2025_COTA_22,22,2025-10-18T14:32:33.853000,ALO,Aston Martin,10,23.293,Neutral,Neutral,Two-Stop,,Intermediate,2,4,6.84,77.6,False,23.1,False,2,False,False,97.309,2.001,103.264,0.1478,100.0,100.0,100.0,Inactive,163.3,69.14,26.2,35.2,1.65,72.1,2.8,Light Rain,Green,None,,75.31,0.0665,0.5,0.235,MAINTAIN,False,0.94
RACE_2025_COTA_23,23,2025-10-18T14:34:07.596000,ALO,Aston Martin,10,23.726,Neutral,Neutral,Two-Stop,,Intermediate,2,5,10.19,79.0,False,21.7,False,2,False,False,96.488,-0.821,97.205,-6.0599,100.0,100.0,100.0,Inactive,167.8,67.42,27.2,38.4,1.18,79.7,1.9,Light Rain,Green,None,,78.07,0.0668,0.5,0.37,PUSH,False,0.94
RACE_2025_COTA_24,24,2025-10-18T14:35:39.180000,ALO,Aston Martin,10,23.281,Neutral,Neutral,Two-Stop,,Intermediate,2,6,14.04,76.3,False,20.2,False,2,False,False,94.3,-2.188,95.912,-1.2927,99.71,100.0,100.0,Inactive,176.9,65.72,29.8,37.4,0.93,82.0,8.4,Light Rain,Green,None,,82.65,0.0656,0.471,1.355,PUSH,False,0.94
RACE_2025_COTA_25,25,2025-10-18T14:37:13.838000,ALO,Aston Martin,10,23.56,Neutral,Neutral,Two-Stop,,Intermediate,2,7,19.33,81.4,False,18.6,False,2,False,False,96.994,2.694,96.08,0.1679,96.96,86.81,100.0,Inactive,167.8,63.83,28.2,40.7,1.3,81.6,3.4,Light Rain,Green,None,,73.19,0.0607,0.196,1.298,MAINTAIN,False,0.94
RACE_2025_COTA_26,26,2025-10-18T14:38:45.936000,ALO,Aston Martin,10,23.677,Neutral,Neutral,Two-Stop,,Intermediate,2,8,25.47,80.1,False,16.8,False,2,False,False,100.063,3.07,97.031,0.9511,98.46,100.0,100.0,Inactive,150.6,61.98,27.4,38.5,1.82,89.7,2.6,Light Rain,Green,None,,61.97,0.0548,0.346,1.31,MAINTAIN,False,0.94
RACE_2025_COTA_27,27,2025-10-18T14:40:19.876000,ALO,Aston Martin,10,21.912,Neutral,Neutral,Two-Stop,,Intermediate,2,9,30.88,81.8,False,15.1,False,2,False,False,96.677,-3.387,96.904,-0.1265,96.65,95.18,100.0,Inactive,154.1,60.25,23.5,33.4,1.13,66.9,3.9,Light Rain,Green,None,,70.64,0.0544,0.165,1.135,PUSH,False,0.94
RACE_2025_COTA_28,28,2025-10-18T14:41:53.537000,ALO,Aston Martin,10,24.814,Neutral,Neutral,Two-Stop,,Intermediate,2,10,40.35,75.6,False,13.0,False,2,False,False,108.397,11.72,99.286,2.3818,94.11,94.61,100.0,Inactive,128.8,58.5,27.8,38.4,3.44,106.8,3.7,Heavy Rain,Green,None,,31.14,0.0405,0.089,2.184,MAINTAIN,False,0.94
RACE_2025_COTA_29,29,2025-10-18T14:43:27.891000,ALO,Aston Martin,10,23.688,Neutral,Neutral,Two-Stop,,Intermediate,2,11,50.28,79.3,False,10.7,False,2,False,False,114.414,6.017,103.309,4.0229,93.21,89.37,100.0,Inactive,108.1,56.76,23.3,32.4,4.36,112.2,5.4,Heavy Rain,Green,None,,10.29,0.0327,0.179,0.971,MAINTAIN,False,0.94
RACE_2025_COTA_30,30,2025-10-18T14:45:00.207000,ALO,Aston Martin,10,24.705,Neutral,Neutral,Two-Stop,,Intermediate,2,12,60.86,77.9,False,8.4,False,2,False,False,108.915,-5.499,105.693,2.3843,90.03,92.69,100.0,Inactive,121.4,54.93,24.6,35.5,3.13,89.7,1.9,Heavy Rain,Green,None,,24.19,0.0309,0.497,0.808,PUSH,False,0.94
RACE_2025_COTA_31,31,2025-10-18T14:46:31.488000,ALO,Aston Martin,10,26.267,Neutral,Defensive,Two-Stop,,Intermediate,2,13,75.98,77.8,False,5.5,False,2,False,False,118.109,9.193,109.302,3.609,83.3,81.67,100.0,Inactive,92.3,53.24,28.6,39.6,4.7,109.2,5.1,Heavy Rain,Green,None,,-8.37,0.02,1.17,1.113,CONSERVE,True,0.94
RACE_2025_COTA_32,32,2025-10-18T14:48:06.137000,ALO,Aston Martin,10,23.088,Neutral,Neutral,Two-Stop,Emergency stop - tire degradation,Wet,3,0,0.0,50.0,False,2.5,True,3,False,False,135.911,17.802,117.149,7.8468,100.0,96.2,100.0,Inactive,130.5,51.55,29.5,41.8,3.8,98.3,5.3,Heavy Rain,Green,None,,-16.91,0.0591,0.5,1.821,MAINTAIN,False,0.94
RACE_2025_COTA_33,33,2025-10-18T14:49:36.824000,ALO,Aston Martin,10,21.577,Neutral,Neutral,Two-Stop,,Wet,3,1,0.93,65.0,False,33.9,False,3,False,False,104.333,-31.578,116.336,-0.8129,100.0,100.0,100.0,Inactive,142.4,49.89,25.2,32.7,2.71,86.8,6.0,Heavy Rain,Green,None,,57.15,0.0644,0.5,1.953,PUSH,False,0.94
RACE_2025_COTA_34,34,2025-10-18T14:51:11.655000,ALO,Aston Martin,10,23.621,Neutral,Neutral,Two-Stop,,Wet,3,2,2.38,82.4,False,32.7,False,3,False,False,105.055,0.722,114.464,-1.8719,100.0,98.27,100.0,Inactive,131.6,48.08,27.1,35.3,3.11,99.1,4.7,Heavy Rain,Green,None,,53.26,0.0615,0.5,0.048,MAINTAIN,False,0.94
RACE_2025_COTA_35,35,2025-10-18T14:52:45.116000,ALO,Aston Martin,10,23.136,Neutral,Neutral,Two-Stop,,Wet,3,3,4.08,81.6,False,31.5,False,3,False,False,105.594,0.539,113.8,-0.6643,100.0,93.97,100.0,Inactive,144.3,46.3,23.6,31.3,3.14,102.7,2.7,Heavy Rain,Green,None,,51.35,0.0605,0.5,0.042,MAINTAIN,False,0.94
RACE_2025_COTA_36,36,2025-10-18T14:54:17.927000,ALO,Aston Martin,10,21.035,Neutral,Neutral,Two-Stop,,Wet,3,4,6.7,87.5,False,30.2,False,3,False,False,116.407,10.813,113.46,-0.3403,79.11,87.5,100.0,Inactive,98.2,44.52,29.7,37.4,2.87,98.1,3.5,Heavy Rain,Yellow,None,,27.84,0.0605,1.589,0.977,MAINTAIN,False,0.94
RACE_2025_COTA_37,37,2025-10-18T14:55:49.906000,ALO,Aston Martin,10,23.23,Neutral,Neutral,Two-Stop,,Wet,3,5,10.59,79.7,False,28.7,False,3,False,False,121.537,5.129,110.585,-2.8748,75.85,78.55,100.0,Inactive,80.6,42.84,26.7,39.1,4.03,107.2,6.3,Heavy Rain,Yellow,None,,9.98,0.0528,1.915,1.152,MAINTAIN,False,0.94
RACE_2025_COTA_38,38,2025-10-18T14:57:21.997000,ALO,Aston Martin,10,23.414,Neutral,Neutral,Two-Stop,,Wet,3,6,14.94,88.2,False,27.1,False,3,False,False,113.35,-8.187,112.388,1.8034,100.0,99.82,100.0,Inactive,122.5,41.14,24.1,33.5,4.66,109.8,3.5,Heavy Rain,Green,None,,23.64,0.0478,0.5,1.296,PUSH,False,0.94
RACE_2025_COTA_39,39,2025-10-18T14:58:57.253000,ALO,Aston Martin,10,23.686,Neutral,Neutral,Two-Stop,,Wet,3,7,20.61,82.2,False,25.4,False,3,False,False,111.757,-1.592,113.729,1.3404,98.4,99.63,100.0,Inactive,115.4,39.48,27.1,38.2,4.27,112.3,6.7,Heavy Rain,Green,None,,26.89,0.0469,0.34,0.242,PUSH,False,0.94
RACE_2025_COTA_40,40,2025-10-18T15:00:30.507000,ALO,Aston Martin,10,21.584,Neutral,Neutral,Two-Stop,,Wet,3,8,27.43,78.1,False,23.6,False,3,False,False,115.427,3.67,115.695,1.9666,96.25,100.0,100.0,Inactive,99.9,37.83,28.1,37.1,4.81,113.4,4.1,Heavy Rain,Green,None,,14.01,0.0415,0.125,0.765,MAINTAIN,False,0.94
RACE_2025_COTA_41,41,2025-10-18T15:02:03.355000,ALO,Aston Martin,10,22.193,Neutral,Neutral,Two-Stop,,Wet,3,9,33.52,83.9,False,21.8,False,3,False,False,104.788,-10.639,113.372,-2.3238,94.76,90.99,100.0,Inactive,131.6,35.99,24.0,35.8,2.93,85.7,7.4,Heavy Rain,Green,None,,43.73,0.0459,0.024,1.724,PUSH,False,0.94
RACE_2025_COTA_42,42,2025-10-18T15:03:33.621000,ALO,Aston Martin,10,23.705,Neutral,Neutral,Two-Stop,,Wet,3,10,42.36,82.0,False,19.7,False,3,False,False,114.107,9.319,111.886,-1.4858,95.59,98.26,100.0,Inactive,110.4,34.21,28.0,37.6,4.58,100.8,7.4,Heavy Rain,Green,None,,12.73,0.0356,0.059,1.444,MAINTAIN,False,0.94
